index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig
1651,HD_181276,64,7174.9204,244220,0.7428,0.008203,0.00485,0.000217,0.903,11078.9,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,87088995.95905828,87088995.95905828,-81.65454043034808,0.010499033521563684,0.005370985603543743,0.00024031007751937984,0.09378249260047337,0.0038994856845330703
1652,HD_181276,64,7174.9204,244220,0.736,0.006328,0.003731,0.000209,0.906,11808.6,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,87893622.55215828,87893622.55215828,-81.65454043034808,0.008092034155899779,0.004118101545253863,0.00023068432671081678,0.08691058538506224,0.004328671208666589
1653,HD_181276,64,7174.9204,244220,0.7292,0.006239,0.003857,0.000214,0.9076,12198.5,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,88713255.89466333,88713255.89466333,-81.65454043034808,0.007984142658224865,0.004249669457910974,0.0002357866901718819,0.08252540109740854,0.003703466698001467
1654,HD_181276,64,7174.9204,244220,0.7223,0.00811,0.004525,0.000211,0.9072,12511.6,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,89560717.42819948,89560717.42819948,-81.65454043034808,0.010410073238394286,0.004987874779541447,0.00023258377425044093,0.07596718212122446,0.0025621096950083485
1655,HD_181276,64,7174.9204,244220,0.7159,0.009811,0.005634,0.00022,0.9043,12294.1,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,90361371.97707571,90361371.97707571,-81.65454043034808,0.012665002708839565,0.006230233329647241,0.00024328209664934203,0.08099157349595847,0.0025164923298562473
1656,HD_181276,64,7174.9204,244220,0.7095,0.008451,0.005228,0.000212,0.9028,12977.7,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,91176471.03366947,91176471.03366947,-81.65454043034808,0.010955243520399211,0.0057908728400531675,0.00023482498892334958,0.07990211060609925,0.0025877397968114136
1657,HD_181276,64,7174.9204,244220,0.7035,0.005876,0.003303,0.000191,0.9036,13737.2,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,91954095.52009736,91954095.52009736,-81.65454043034808,0.007628936885076145,0.003655378486055777,0.00021137671536077912,0.0719476995670556,0.002805717322253649
1658,HD_181276,64,7174.9204,244220,0.6977,0.004303,0.002394,0.000174,0.9049,14288.0,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,92718512.53889708,92718512.53889708,-81.65454043034808,0.005591995300512863,0.002645596198474969,0.00019228644049066194,0.06274792059749548,0.0030431969120538033
1659,HD_181276,64,7174.9204,244220,0.6918,0.004739,0.002894,0.000196,0.9043,13614.8,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,93509260.18847716,93509260.18847716,-81.65454043034808,0.006178079255574351,0.00320026539865089,0.00021674223156032288,0.051104480094310255,0.0022271510376171456
1660,HD_181276,64,7174.9204,244220,0.686,0.006279,0.003782,0.000198,0.9038,13683.2,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,94299863.26295698,94299863.26295698,-81.65454043034808,0.008210791358391666,0.004184554104890463,0.00021907501659659216,0.05483243422663809,0.0018959485077766384
1661,HD_181276,64,7174.9204,244220,0.6804,0.007084,0.004193,0.000205,0.9031,13765.1,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,95075993.82479203,95075993.82479203,-81.65454043034808,0.009293512785916865,0.004642896689181707,0.0002269959030007751,0.053152136509732564,0.0016384721704582603
1662,HD_181276,64,7174.9204,244220,0.675,0.007352,0.004025,0.000206,0.9027,13908.2,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,95836601.77539036,95836601.77539036,-81.65454043034808,0.009672870556132711,0.004458845685166722,0.00022820427606070676,0.05357430939728838,0.0016216561838233823
1663,HD_181276,64,7174.9204,244220,0.6697,0.008603,0.004413,0.000232,0.9021,12974.7,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,96595051.81183888,96595051.81183888,-81.65454043034808,0.011353961945806316,0.0048919188560026606,0.00025717769648597716,0.05744113397862934,0.0016926978472382554
1664,HD_181276,64,7174.9204,244220,0.6643,0.007405,0.003872,0.000249,0.9029,12919.1,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,97380259.21780595,97380259.21780595,-81.65454043034808,0.009788960159001058,0.004288404031454203,0.00027577804851035547,0.0501216729312739,0.0017498399182488756
1665,HD_181276,64,7174.9204,244220,0.659,0.006344,0.003524,0.000235,0.9037,12714.8,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,98163438.84429209,98163438.84429209,-81.65454043034808,0.008400233811311388,0.00389952417837778,0.00026004204935266127,0.04319674084515506,0.001601298245652314
1666,HD_181276,64,7174.9204,244220,0.6536,0.005099,0.0027,0.000232,0.9045,12472.1,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,98974458.6878649,98974458.6878649,-81.65454043034808,0.0067635888829488755,0.002985074626865672,0.0002564953012714207,0.03786184644201299,0.001630652105712266
1667,HD_181276,64,7174.9204,244220,0.6485,0.005571,0.002278,0.000266,0.9039,11280.9,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,99752823.74462375,99752823.74462375,-81.65454043034808,0.007413417175409771,0.002520190286536121,0.0002942803407456577,0.04023897163752585,0.0018784632502044352
1668,HD_181276,64,7174.9204,244220,0.6436,0.004205,0.002223,0.00027,0.9055,11217.2,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,100512284.33559431,100512284.33559431,-81.65454043034808,0.005599701083906203,0.002454997239094423,0.0002981778023191607,0.028646197805986953,0.0016456383744240834
1669,HD_181276,64,7174.9204,244220,0.6389,0.005247,0.002651,0.000273,0.9088,11079.0,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,101251692.28109014,101251692.28109014,-81.65454043034808,0.006978960152576202,0.0029170334507042255,0.0003003961267605634,0.032594240133189664,0.0015188687166307687
1670,HD_181276,64,7174.9204,244220,0.6345,0.005425,0.002802,0.000266,0.9146,10791.8,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,101953831.6759472,101953831.6759472,-81.65454043034808,0.007186644035165001,0.0030636343756833585,0.0002908375246009185,0.03192126994742734,0.0014258558091068065
1671,HD_181276,64,7174.9204,244220,0.63,0.005107,0.002669,0.000314,0.9253,10275.9,E2,E1,../newRuns/190824/190824_64_HD_181276.pav,102682073.33077538,102682073.33077538,-81.65454043034808,0.006703328743669688,0.0028844699016535177,0.0003393494001945315,0.030431631675401232,0.0016560660315129503
1758,HD_181276,44,7175.8596,244220,0.7935,-8.3e-05,0.000104,9.5e-05,0.9757,7190.2,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,119267447.03876226,119267447.03876226,36.927946069726,-9.295138533359252e-05,0.00010659014041201189,9.73659936455878e-05,-0.00043255071717323386,0.0004532889490882268
1759,HD_181276,44,7175.8596,244220,0.7857,1e-06,9.8e-05,8.1e-05,0.9761,7616.9,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,120451469.04067436,120451469.04067436,36.927946069726,1.1212922452027336e-06,0.00010039954922651367,8.298330089130212e-05,5.049719335782674e-06,0.000373713819275445
1760,HD_181276,44,7175.8596,244220,0.7779,0.000137,8.8e-05,9e-05,0.9763,7770.0,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,121659235.40976712,121659235.40976712,36.927946069726,0.0001538491414461865,9.013622861825259e-05,9.218477926866743e-05,0.0007021046697810752,0.0004210959092395025
1761,HD_181276,44,7175.8596,244220,0.7706,0.00025,4e-06,0.000101,0.9765,7529.2,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,122811730.11323366,122811730.11323366,36.927946069726,0.00028115355512239464,4.0962621607782895e-06,0.00010343061955965181,0.0012234043964958964,0.00045128704074078133
1762,HD_181276,44,7175.8596,244220,0.7633,0.000246,0.00017,9.9e-05,0.9768,7838.5,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,123986269.12781063,123986269.12781063,36.927946069726,0.00027703730328787604,0.00017403767403767405,0.00010135135135135135,0.0012373777584337266,0.0004539795668812535
1763,HD_181276,44,7175.8596,244220,0.7564,0.00038,0.000154,8.3e-05,0.977,8525.4,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,125117291.41361429,125117291.41361429,36.927946069726,0.00042855327531460957,0.00015762538382804505,8.49539406345957e-05,0.0018699314135562216,0.000373962153973951
1764,HD_181276,44,7175.8596,244220,0.7496,0.000307,0.000142,7.5e-05,0.9774,9254.1,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,126252293.52355635,126252293.52355635,36.927946069726,0.00034665972076361565,0.00014528340495191324,7.67341927562922e-05,0.0015828536968642032,0.00035294161090253267
1765,HD_181276,44,7175.8596,244220,0.7428,0.000206,0.000125,7.7e-05,0.9779,9355.0,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,127408076.50142413,127408076.50142413,36.927946069726,0.00023288952571200918,0.00012782493097453728,7.874015748031496e-05,0.0009925527127532478,0.0003366766208956808
1766,HD_181276,44,7175.8596,244220,0.736,0.000182,0.000165,6.8e-05,0.9782,9639.2,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,128585216.33866554,128585216.33866554,36.927946069726,0.0002060514715706329,0.00016867716213453282,6.951543651604988e-05,0.0008841084813601758,0.0002992397066373073
1767,HD_181276,44,7175.8596,244220,0.7292,0.000271,0.000163,6.2e-05,0.9785,9891.5,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,129784310.51187308,129784310.51187308,36.927946069726,0.00030726329924350525,0.00016658150229943792,6.336228921819111e-05,0.0013213181395211062,0.0002746795281556344
1768,HD_181276,44,7175.8596,244220,0.7223,0.00037,0.000261,6.6e-05,0.9787,10283.1,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,131024116.33013684,131024116.33013684,36.927946069726,0.00042020970794561435,0.00026668029018085215,6.743639521814652e-05,0.001780060786181887,0.0002887887988987554
1769,HD_181276,44,7175.8596,244220,0.7159,0.000504,0.000461,7.5e-05,0.9785,10258.1,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,132195445.20918822,132195445.20918822,36.927946069726,0.0005735260134711615,0.0004711292795094532,7.664793050587633e-05,0.002203966847840494,0.0002978364248074085
1770,HD_181276,44,7175.8596,244220,0.7095,0.000787,0.000446,7.1e-05,0.9783,10785.8,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,133387905.88478906,133387905.88478906,36.927946069726,0.0008973685546418142,0.0004558928753960953,7.257487478278648e-05,0.0036643186417995846,0.0003044494709764949
1771,HD_181276,44,7175.8596,244220,0.7035,0.000697,0.000503,7.6e-05,0.9781,11139.4,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,134525542.60875314,134525542.60875314,36.927946069726,0.0007962867997710238,0.0005142623453634598,7.770166649626828e-05,0.00337595751424861,0.0003357567205758219
1772,HD_181276,44,7175.8596,244220,0.6977,0.000753,0.000539,6.7e-05,0.9778,11294.1,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,135643857.28143594,135643857.28143594,36.927946069726,0.0008620179670631892,0.0005512374718756391,6.85211699734097e-05,0.0035774083286350842,0.00029257159727717535
1773,HD_181276,44,7175.8596,244220,0.6918,0.000944,0.000658,8.5e-05,0.9772,10688.2,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,136800692.72225764,136800692.72225764,36.927946069726,0.0010832745494803412,0.000673352435530086,8.69832173557102e-05,0.0038586008546192103,0.0003189347621832463
1774,HD_181276,44,7175.8596,244220,0.686,0.001022,0.000788,7.8e-05,0.9769,10840.3,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,137957316.6548948,137957316.6548948,36.927946069726,0.0011752511237727635,0.0008066332275565565,7.984440577336473e-05,0.0041321220203229736,0.0002932480454335162
1775,HD_181276,44,7175.8596,244220,0.6804,0.00135,0.000957,7.5e-05,0.9767,10975.0,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,139092767.82077873,139092767.82077873,36.927946069726,0.0015555074929231405,0.0009798300399303777,7.6789188082318e-05,0.005365976893672386,0.00028759874474717893
1776,HD_181276,44,7175.8596,244220,0.675,0.001363,0.001001,7.6e-05,0.9767,10984.8,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,140205509.96334493,140205509.96334493,36.927946069726,0.0015732550232834233,0.0010248796969386709,7.781304392341559e-05,0.005453328510310649,0.00029494331348026154
1777,HD_181276,44,7175.8596,244220,0.6697,0.00166,0.001093,9.3e-05,0.9764,10079.3,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,141315095.15493184,141315095.15493184,36.927946069726,0.0019200338365973637,0.0011194182712003277,9.524784924211388e-05,0.005909433482630785,0.00032239536348820254
1778,HD_181276,44,7175.8596,244220,0.6643,0.001734,0.001166,8.6e-05,0.9766,9924.4,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,142463825.4181211,142463825.4181211,36.927946069726,0.0020088773403979503,0.0011939381527749334,8.806061847225066e-05,0.006121150068502008,0.0003014211887590365
1779,HD_181276,44,7175.8596,244220,0.659,0.001844,0.001284,8.5e-05,0.9768,9786.8,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,143609589.1126826,143609589.1126826,36.927946069726,0.0021397895187694697,0.0013144963144963145,8.701883701883703e-05,0.00656699364315076,0.00030128704619441696
1780,HD_181276,44,7175.8596,244220,0.6536,0.001969,0.001361,9e-05,0.9768,9730.6,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,144796082.04598814,144796082.04598814,36.927946069726,0.0022892294496565683,0.0013933251433251434,9.213759213759215e-05,0.007225311632158851,0.00032719120750717746
1781,HD_181276,44,7175.8596,244220,0.6485,0.002528,0.001628,0.00012,0.9757,8905.9,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,145934802.19777617,145934802.19777617,36.927946069726,0.0029478911339316065,0.001668545659526494,0.0001229886235523214,0.008022282665231879,0.0003734174937057698
1782,HD_181276,44,7175.8596,244220,0.6436,0.002529,0.001497,0.000117,0.9746,8860.2,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,147045865.79437205,147045865.79437205,36.927946069726,0.0029577160604277405,0.0015360147752924277,0.00012004925097475887,0.008304280486367457,0.0003788668616397544
1783,HD_181276,44,7175.8596,244220,0.6389,0.002405,0.001405,0.000131,0.9724,8677.2,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,148127593.09008896,148127593.09008896,36.927946069726,0.0028240427492815154,0.0014448786507610036,0.0001347182229535171,0.008089531951762423,0.00042021594520415457
1784,HD_181276,44,7175.8596,244220,0.6345,0.002157,0.001401,0.000118,0.9682,8328.8,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,149154797.8333457,149154797.8333457,36.927946069726,0.0025481357805240998,0.001447015079529023,0.00012187564552778351,0.0076374922892003295,0.0003996748111963797
1785,HD_181276,44,7175.8596,244220,0.63,0.002288,0.00142,0.000132,0.9596,7811.1,W2,W1,../newRuns/190825/190825_44_HD_181276.pav,150220189.246441,150220189.246441,36.927946069726,0.0027319222761142486,0.001479783243017924,0.00013755731554814508,0.008462012629031134,0.0004655166321019072
1834,HD_181276,46,7175.8708,244220,0.7935,0.000372,7.1e-05,0.000112,0.9785,6417.9,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,117064234.23608062,117064234.23608062,41.03745017008158,0.000421458862250624,7.256004087889627e-05,0.000114460909555442,0.001961265369754944,0.0005360419677405393
1835,HD_181276,46,7175.8708,244220,0.7857,1e-05,0.000111,0.000108,0.9789,6842.3,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,118226383.94594626,118226383.94594626,41.03745017008158,1.1346662999628964e-05,0.00011339258351210543,0.00011032791909285933,5.109949149383142e-05,0.0004968617393630725
1836,HD_181276,46,7175.8708,244220,0.7779,0.000114,3.2e-05,0.0001,0.9791,7016.0,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,119411839.39623341,119411839.39623341,41.03745017008158,0.00012958171570101715,3.268307629455622e-05,0.00010213461342048821,0.0005913580463089607,0.0004663582661282742
1837,HD_181276,46,7175.8708,244220,0.7706,0.000341,9e-06,0.000105,0.9788,6828.7,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,120543044.20753954,120543044.20753954,41.03745017008158,0.0003884615524337353,9.194932570494483e-06,0.00010727421332243563,0.001690341674357147,0.0004690365693086998
1838,HD_181276,46,7175.8708,244220,0.7633,0.000155,-3.8e-05,0.000104,0.9786,7127.7,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,121695886.10812259,121695886.10812259,41.03745017008158,0.00017695114085081165,-3.8830983036991624e-05,0.00010627426936439812,0.0007903462942344129,0.00047517558713046094
1839,HD_181276,46,7175.8708,244220,0.7564,1.9e-05,5.5e-05,9.7e-05,0.9787,7748.6,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,122806015.15908246,122806015.15908246,41.03745017008158,2.1729735773575576e-05,5.61969960151221e-05,9.911106569939716e-05,9.481461902596774e-05,0.0004324643283178973
1840,HD_181276,46,7175.8708,244220,0.7496,7e-06,0.00017,8e-05,0.9793,8431.8,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,123920050.51538149,123920050.51538149,41.03745017008158,8.016055986829558e-06,0.00017359338302869398,8.169100377820893e-05,3.660143677804322e-05,0.00037300369516488465
1841,HD_181276,46,7175.8708,244220,0.7428,7.9e-05,0.000152,9.3e-05,0.9797,8566.2,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,125054482.85720243,125054482.85720243,41.03745017008158,9.060606067931501e-05,0.0001551495355721139,9.492701847504338e-05,0.0003861542980269039,0.0004047073142833095
1842,HD_181276,46,7175.8708,244220,0.736,9e-06,7.3e-05,8.2e-05,0.98,8864.4,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,126209877.53577441,126209877.53577441,41.03745017008158,1.0339688949605236e-05,7.448979591836734e-05,8.36734693877551e-05,4.436467560892168e-05,0.00035902117859918395
1843,HD_181276,46,7175.8708,244220,0.7292,-0.000172,0.000163,7.8e-05,0.98,9144.8,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,127386820.99057868,127386820.99057868,41.03745017008158,-0.00019801011551885597,0.0001663265306122449,7.959183673469388e-05,-0.0008514988873968629,0.00034299798004883565
1844,HD_181276,46,7175.8708,244220,0.7223,0.000105,0.000201,7.5e-05,0.9798,9564.3,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,128603724.02925372,128603724.02925372,41.03745017008158,0.00012116107738100208,0.00020514390691977956,7.654623392529086e-05,0.000513253450787445,0.00032448907353934184
1845,HD_181276,46,7175.8708,244220,0.7159,0.000419,0.00021,8.9e-05,0.9793,9575.5,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,129753415.09474783,129753415.09474783,41.03745017008158,0.00048471498614323247,0.00021443888491779844,9.088124170325742e-05,0.001862680567260557,0.00035122969203095565
1846,HD_181276,46,7175.8708,244220,0.7095,0.00047,0.000352,7.9e-05,0.979,10081.9,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,130923847.59172653,130923847.59172653,41.03745017008158,0.0005450175442718505,0.0003595505617977528,8.069458631256384e-05,0.002225527000308501,0.0003322203751719249
1847,HD_181276,46,7175.8708,244220,0.7035,0.000445,0.000406,8.4e-05,0.979,10433.6,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,132040468.8931485,132040468.8931485,41.03745017008158,0.000517059130522108,0.000414708886618999,8.580183861082737e-05,0.002192136875179785,0.00036620003640392264
1848,HD_181276,46,7175.8708,244220,0.6977,0.000453,0.000424,7.9e-05,0.9788,10615.2,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,133138125.07715346,133138125.07715346,41.03745017008158,0.0005274990319558543,0.00043318348998774007,8.071107478545157e-05,0.0021891416448022684,0.00033759016719098965
1849,HD_181276,46,7175.8708,244220,0.6918,0.000503,0.00054,9.3e-05,0.9781,10073.8,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,134273590.43991035,134273590.43991035,41.03745017008158,0.000587343676169089,0.0005520907882629588,9.508230242306513e-05,0.0020921056549407686,0.0003411559806173966
1850,HD_181276,46,7175.8708,244220,0.686,0.000841,0.000612,8.4e-05,0.9775,10245.2,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,135408848.20164716,135408848.20164716,41.03745017008158,0.0009846590578672862,0.0006260869565217392,8.593350383631713e-05,0.0034620101978397096,0.0003103728584648139
1851,HD_181276,46,7175.8708,244220,0.6804,0.000948,0.000532,9e-05,0.9771,10416.3,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,136523324.31853318,136523324.31853318,41.03745017008158,0.0011126547087626586,0.0005444683246341214,9.210930303960701e-05,0.003838283958784641,0.0003276890196548767
1852,HD_181276,46,7175.8708,244220,0.675,0.000988,0.000584,8.9e-05,0.977,10475.4,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,137615510.91308144,137615510.91308144,41.03745017008158,0.0011620423737759892,0.0005977482088024565,9.109518935516888e-05,0.004027953963799326,0.0003278334028692077
1853,HD_181276,46,7175.8708,244220,0.6697,0.001104,0.000904,9.8e-05,0.9768,9656.5,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,138704598.87461546,138704598.87461546,41.03745017008158,0.0013013628241469474,0.0009254709254709254,0.00010032760032760032,0.0040053028751272,0.0003218976765109558
1854,HD_181276,46,7175.8708,244220,0.6643,0.00116,0.000966,0.000101,0.9769,9533.8,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,139832108.78568414,139832108.78568414,41.03745017008158,0.0013701048152984314,0.0009888422561162861,0.00010338826901422868,0.004174778128742082,0.00032865577260490786
1855,HD_181276,46,7175.8708,244220,0.659,0.001489,0.000947,0.000111,0.9768,9426.2,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,140956706.92918053,140956706.92918053,41.03745017008158,0.001762566266900145,0.0009694922194922195,0.00011363636363636364,0.005409299077706262,0.00036718460500685023
1856,HD_181276,46,7175.8708,244220,0.6536,0.001639,0.001033,0.000104,0.9764,9423.7,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,142121281.92522946,142121281.92522946,41.03745017008158,0.0019451535813637313,0.001057968045882835,0.00010651372388365423,0.006139332516393784,0.0003595161147632786
1857,HD_181276,46,7175.8708,244220,0.6485,0.001792,0.001286,0.000135,0.9751,8681.3,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,143238966.64044714,143238966.64044714,41.03745017008158,0.0021340768712410857,0.0013188390934263153,0.00013844733873448877,0.005807598419551015,0.0003953755678083483
1858,HD_181276,46,7175.8708,244220,0.6436,0.001915,0.001259,0.000123,0.9734,8654.4,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,144329505.69659722,144329505.69659722,41.03745017008158,0.0022892683853253265,0.0012934045613314155,0.000126361208136429,0.0064275022997189735,0.0003792101310577278
1859,HD_181276,46,7175.8708,244220,0.6389,0.002085,0.001319,0.00012,0.9702,8510.1,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,145391250.3777273,145391250.3777273,41.03745017008158,0.0025057642167361244,0.0013595135023706454,0.00012368583797155226,0.007177816164442612,0.0003838042662723023
1860,HD_181276,46,7175.8708,244220,0.6345,0.001975,0.001305,0.000144,0.9644,8227.0,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,146399479.6947675,146399479.6947675,41.03745017008158,0.0023924451537939875,0.0013531729572791372,0.00014931563666528412,0.007170842917435914,0.00047273323670849176
1861,HD_181276,46,7175.8708,244220,0.63,0.001711,0.001297,0.000144,0.9535,7766.2,W2,W1,../newRuns/190825/190825_46_HD_181276.pav,147445190.26401582,147445190.26401582,41.03745017008158,0.0021005643683222825,0.001360251704247509,0.00015102254850550602,0.006506408461267883,0.0004895020516674516
1948,HD_181276,57,7507.9347,244220,0.7935,0.012401,0.006969,0.000272,0.9076,7765.5,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,81803078.57778323,81803078.57778323,-106.05256003274165,0.01603752333340135,0.007678492728074042,0.0002996914940502424,0.1565565045382205,0.011740195463032066
1949,HD_181276,57,7507.9347,244220,0.7857,0.012943,0.007436,0.000271,0.9092,8079.6,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,82615174.81414151,82615174.81414151,-106.05256003274165,0.016756932660229994,0.008178618565772107,0.0002980642322921249,0.14815127310310744,0.009158659974603222
1950,HD_181276,57,7507.9347,244220,0.7779,0.012446,0.006615,0.000263,0.9082,8092.1,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,83443556.82153359,83443556.82153359,-106.05256003274165,0.016178893293484493,0.007283637965205902,0.00028958379211627394,0.15438323529583026,0.009691058296667237
1951,HD_181276,57,7507.9347,244220,0.7706,0.010255,0.005687,0.000272,0.9062,7787.1,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,84234029.13505189,84234029.13505189,-106.05256003274165,0.013397955136803932,0.00627565658794968,0.0003001544912822776,0.16832977621534487,0.015243881027454121
1952,HD_181276,57,7507.9347,244220,0.7633,0.007508,0.004524,0.000231,0.9067,8148.9,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,85039621.18625833,85039621.18625833,-106.05256003274165,0.009832067163584278,0.004989522444027793,0.0002547700452189258,0.16076722473493804,0.013416076251813605
1953,HD_181276,57,7507.9347,244220,0.7564,0.006865,0.003825,0.000221,0.9076,8862.7,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,85815366.01199232,85815366.01199232,-106.05256003274165,0.009006368011476043,0.004214411635081534,0.00024349933891582197,0.1301625616837246,0.00902862054100652
1954,HD_181276,57,7507.9347,244220,0.7496,0.007001,0.003863,0.000203,0.9061,9590.9,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,86593840.51690365,86593840.51690365,-106.05256003274165,0.009226028048795921,0.0042633263436706766,0.00022403708199977926,0.12182491595585698,0.006705783762560795
1955,HD_181276,57,7507.9347,244220,0.7428,0.007877,0.004457,0.000223,0.9035,9743.8,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,87386568.18991786,87386568.18991786,-106.05256003274165,0.010440500955264208,0.0049330381848367464,0.0002468179302711677,0.11589109820320306,0.005708341512826771
1956,HD_181276,57,7507.9347,244220,0.736,0.007976,0.004335,0.000198,0.9024,10176.3,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,88193944.09167254,88193944.09167254,-106.05256003274165,0.010616053885609475,0.004803856382978724,0.00021941489361702128,0.1172295484386655,0.005438477055708644
1957,HD_181276,57,7507.9347,244220,0.7292,0.007208,0.003716,0.000189,0.9028,10526.1,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,89016378.0190222,89016378.0190222,-106.05256003274165,0.009618706235317574,0.004116083296411165,0.00020934869295525033,0.1054768055108925,0.004675443211956327
1958,HD_181276,57,7507.9347,244220,0.7223,0.005602,0.002943,0.000183,0.9036,10863.3,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,89866735.22285889,89866735.22285889,-106.05256003274165,0.007492587349463381,0.0032569721115537848,0.00020252324037184596,0.10097883346714631,0.004718826109212689
1959,HD_181276,57,7507.9347,244220,0.7159,0.006277,0.003318,0.000198,0.904,10675.4,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,90670125.50841038,90670125.50841038,-106.05256003274165,0.008416850831323552,0.003670353982300885,0.00021902654867256635,0.09389256855003193,0.00431931791208656
1960,HD_181276,57,7507.9347,244220,0.7095,0.006799,0.003397,0.0002,0.9047,11040.1,E2,E1,../newRuns/200722/200722_57_HD_181276.pav,91488009.65675966,91488009.65675966,-106.05256003274165,0.009137672050288752,0.0037548358571902287,0.00022106775726760255,0.0859112835893732,0.0031955509361745746
